pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"147 when a university establishes and follows written monitoring practices, the enforcement staff ' s ability to allege that it committed a failure to monitor violation is mitigated. division i enforcement charging guidelines, ncaa, http://ncaa.org/sports/2018 /2/8/division-i-enforcement-charging-guidelines.aspx#ftm [https://perma.cc/74tl-ncdx] (last visited mar. 27, 2023).","[147] when a university establishes and follows written monitoring practices, the enforcement staff’s ability to allege that it committed a failure to monitor violation is mitigated. division i enforcement charging guidelines, ncaa, http://ncaa.org/sports/2018 /2/8/division-i-enforcement-charging-guidelines.aspx#ftm [https://perma.cc/74tl-ncdx] (last visited mar. 27, 2023).",text,unknown,body-text,0.992,✗
"148 athletics directors are especially concerned regarding impermissible use of nil as a recruiting tool. bart lambergman, lead1 survey reveals 90% of fbs athletic directors polled are concerned nil used as improper recruiting tool, lead1 (may 4, 2022), https://lead1association.com/lead1-survey-reveals-90-of-fbs-athletic-directors-polled-areconcerned-nil-used-as-improper-recruiting-tool/ [https://perma.cc/z5ze-68sn] (describing survey results showing that ninety percent of football bowl subdivision athletics directors harbor concerns that collectives are impermissibly using nil as a recruiting mechanism).","[148] athletics directors are especially concerned regarding impermissible use of nil as a recruiting tool. bart lambergman, lead1 survey reveals 90% of fbs athletic directors polled are concerned nil used as improper recruiting tool, lead1 (may 4, 2022), https://lead1association.com/lead1-survey-reveals-90-of-fbs-athletic-directors-polled-are-concerned-nil-used-as-improper-recruiting-tool/ [https://perma.cc/z5ze-68sn] (describing survey results showing that ninety percent of football bowl subdivision athletics directors harbor concerns that collectives are impermissibly using nil as a recruiting mechanism).",footnote,unknown,body-text,0.998,✗
"149 hosick, supra note 17.","[149] hosick, supra note 17.",footnote,unknown,body-text,0.963,✗
"151 name, image and likeness policy question and answer, ncaa, https://ncaaorg.s3.amazonaws.com/ncaa/nil/nil_qanda.pdf [https://perma.cc/6xru2da4] (last visited apr. 16, 2023).","[151] name, image and likeness policy question and answer, ncaa, https://ncaaorg.s3.amazonaws.com/ncaa/nil/nil_qanda.pdf [https://perma.cc/6xru-2da4] (last visited apr. 16, 2023).",footnote,unknown,body-text,0.992,✗
"152 id. a february 2023 ncaa e-mail to college athletics administrators reminded them that universities, including entities acting on their behalf, may not compensate student-athletes for their nil. ross dellenger, ncaa sends letter to remind schools they cannot compensate athletes, sports illustrated (mar. 1, 2023), https://www.si.com/college/2023 /03/01/texas-am-letter-ncaa-warns-nil-collectives-money-school.","[152] id. a february 2023 ncaa e-mail to college athletics administrators reminded them that universities, including entities acting on their behalf, may not compensate student-athletes for their nil. ross dellenger, ncaa sends letter to remind schools they cannot compensate athletes, sports illustrated (mar. 1, 2023), https://www.si.com/college/2023 /03/01/texas-am-letter-ncaa-warns-nil-collectives-money-school.",footnote,unknown,body-text,0.998,✗
"155 many compliance departments have long monitored coaches ' phone records to ensure compliance with ncaa legislation (e.g., rules regarding recruiting phone calls). see, e.g. , policy and procedures manual, univ. va. dep ' t athletics, http://athletics.virginiasports.com/compliance/pdf/policy_and_procedure_manual_rev0914 17.pdf [https://perma.cc/wux3-elwe] (last visited apr. 16, 2023).","[155] many compliance departments have long monitored coaches’ phone records to ensure compliance with ncaa legislation (e.g., rules regarding recruiting phone calls). see, e.g. , policy and procedures manual, univ. va. dep’t athletics, http://athletics.virginiasports.com/compliance/pdf/policy_and_procedure_manual_rev091417.pdf [https://perma.cc/wux3-elwe] (last visited apr. 16, 2023).",footnote,unknown,body-text,0.987,✗
"156 may 2022 guidance , supra note 127. note that the may 2022 guidance listed other prohibitions on booster collectives, but they largely amount to clarifications of the original interim policy ' s prohibitions. see id. for example, the may 2022 guidance precludes nil agreements from being contingent on initial or continuing enrollment at a particular university. id. this simply clarifies the original interim policy ' s prohibition on impermissible recruiting inducements and thus is not repeated in this article ' s table.","[156] may 2022 guidance , supra note 127. note that the may 2022 guidance listed other prohibitions on booster collectives, but they largely amount to clarifications of the original interim policy’s prohibitions. see id. for example, the may 2022 guidance precludes nil agreements from being contingent on initial or continuing enrollment at a particular university. id. this simply clarifies the original interim policy’s prohibition on impermissible recruiting inducements and thus is not repeated in this article’s table.",footnote,unknown,body-text,0.987,✗
"157 durham, supra note 31.","[157] durham, supra note 31.",footnote,unknown,body-text,0.963,✗
"159 of course, athletics officials should work with campus partners to ensure that no such free services are available exclusively to student-athletes or to ensure that they are available to all students.","[159] of course, athletics officials should work with campus partners to ensure that no such free services are available exclusively to student-athletes or to ensure that they are available to all students.",footnote,unknown,body-text,0.995,✗
"160 durham, supra note 31.","[160] durham, supra note 31.",footnote,unknown,body-text,0.963,✗
"161 compliance administrators likely already monitor required athletically-related activities (e.g., to ensure sport programs do not exceed the maximum number of practice hours permitted per week) via attending games and practices in person and reviewing sport staffs ' practice hour logs and sending them to student-athletes for verification. potuto, supra note 110, at 94. this provides compliance administrators the opportunity to utilize already occurring activities to monitor for student-athletes promoting nil activities during required athletics activities.","[161] compliance administrators likely already monitor required athletically-related activities (e.g., to ensure sport programs do not exceed the maximum number of practice hours permitted per week) via attending games and practices in person and reviewing sport staffs’ practice hour logs and sending them to student-athletes for verification. potuto, supra note 110, at 94. this provides compliance administrators the opportunity to utilize already occurring activities to monitor for student-athletes promoting nil activities during required athletics activities.",footnote,unknown,body-text,0.996,✗
"162 durham, supra note 31.","[162] durham, supra note 31.",footnote,unknown,body-text,0.963,✗
"164 id. a february 2023 e-mail from the ncaa to college athletics administrators reminded them that universities may not provide assets to ' entities engaged in nil, ' including priority points to stadium seating. dellenger, supra note 152.","[164] id. a february 2023 e-mail from the ncaa to college athletics administrators reminded them that universities may not provide assets to “entities engaged in nil,” including priority points to stadium seating. dellenger, supra note 152.",footnote,unknown,body-text,0.983,✗
"though imperfect, college athletics ' nil era is upon us and here to stay. while minimalist, the ncaa ' s nil policy and subsequent guidance and clarifications contain restrictions for which universities must monitor their compliance. with the implementation of three new forms, reviewing studentathletes ' nil documentation, meeting with high profile student-athletes, and some additional activities, the compliance administrators who will largely bear the monitoring burden can effectively accomplish it. by doing so, not only can compliance administrators fulfill their monitoring obligations, they would also mitigate the likelihood that their university would face a failure to monitor allegation should other violations occur.","though imperfect, college athletics’ nil era is upon us and here to stay. while minimalist, the ncaa’s nil policy and subsequent guidance and clarifications contain restrictions for which universities must monitor their compliance. with the implementation of three new forms, reviewing student-athletes’ nil documentation, meeting with high profile student-athletes, and some additional activities, the compliance administrators who will largely bear the monitoring burden can effectively accomplish it. by doing so, not only can compliance administrators fulfill their monitoring obligations, they would also mitigate the likelihood that their university would face a failure to monitor allegation should other violations occur.",text,unknown,body-text,0.992,✗
